Product_ID,Product type,Tax_DE,Product_name_DE,Code,Stock_DE,Product_description_DE,Showcase_Mixins,Grape_DE,Country_DE,Region_DE,Winery_DE,Vintage,Image_1,Image_2,Image_3,Image_4,Product_name_EN,Product_description_EN,Grape_EN,Country_EN,Region_EN,Winery_EN,Color_DE,Color_EN,Flavor_DE,Flavor_EN,WineStyle_DE,WineStyle_EN,TastesLike_DE,TastesLike_EN,PairsWellWith_DE,PairsWellWith_EN,AlcoholContent,ResidualSugar,Acidity,DrinkingTemperature,QualityLevel,Maturation_DE,Maturation_EN,ClosureType_DE,ClosureType_EN,DrinkableUntil_DE,DrinkableUntil_EN,Awards_DE,Awards_EN
059f13a7-29a1-47c2-b901-1d3a,BASIC,STANDARD_19,Grüner Silvaner,5223-7394,20,"Dieser erfrischende Grüne Silvaner stammt aus der fränkischen Region Deutschlands und wird von dem renommierten Weingut Fürst hergestellt. Mit einer hellen, strohgelben Farbe und einem zarten Aroma von Zitrusfrüchten und grünen Ã„pfeln, ist er ein idealer Wein für den Sommer. Am Gaumen ist er lebendig und frisch mit einer ausgewogenen Säure und einem angenehm langen Abgang. Ein perfekter Begleiter zu leichten Gerichten wie Salaten oder Fisch.",https://res.cloudinary.com/saas-ag/raw/upload/schemata2/n11showcase/custom_product_attributes_n11_v8.json,Grüner Silvaner,Deutschland,Franken,Fürst,2019,1e016736-996e-42ba-b23a-1152c908d8e6.png,7a6f26d0-613e-4f88-bbff-602fed13658f.png,4dd0989c-10da-437e-9108-717a579e4cf1.png,dcab19ed-edd0-4d5f-8cc2-0956ee2df305.png,Grüner Silvaner,"This refreshing Grüner Silvaner comes from the Franconian region of Germany and is produced by the renowned Fürst winery. With a light, straw-yellow colour and a delicate aroma of citrus fruits and green apples, it is an ideal wine for the summer. It is lively and fresh on the palate with a balanced acidity and a pleasantly long finish. A perfect accompaniment to light dishes such as salads or fish.",Grüner Silvaner,Germany,Franconia,Fürst,Weiß,White,Halbtrocken,Semi-Dry,"frisch, fruchtig, leicht","fresh, fruity, light","Zitrusfrüchte, Früchte","Citrus Fruits, Fruits","Salate, Meeresfrüchte","Salads, Seafood",13.5%,7.0 g/L,6.0 g/L,8-10°C (46-50°F),Qualitätswein (QbA),Edelstahltanks,Stainless steel tanks,Schraubverschluss,Screw Cap,Jetzt bis 2028,Now and until 2028,,
7e2cdd11-c3aa-4b0c-a1ee-72b8,BASIC,STANDARD_19,Château d'Yquem,5341-3815,3,"Der Château d'Yquem Weißwein ist ein edler Tropfen aus dem Bordeaux, Frankreich. Der Wein wird aus einer Kombination der Rebsorten Sémillon und Sauvignon Blanc hergestellt und zeichnet sich durch seine feine Aromenvielfalt aus. Der Jahrgang 2017 besticht durch seine frische Säure und eine ausgewogene Süße. Der Wein wird von Château d'Yquem produziert, einem der bekanntesten Weingüter weltweit. Der Preis für eine Flasche beträgt 250 Euro.",https://res.cloudinary.com/saas-ag/raw/upload/schemata2/n11showcase/custom_product_attributes_n11_v8.json,Sémillon / Sauvignon Weiß,Frankreich,Bordeaux,Château d'Yquem,2017,b23120f2-9ee9-43d4-93a3-d2b9367763d1.png,a8e52eee-60f6-408d-8631-6d6c439c648b.png,068937e6-1541-458c-a8c3-c3f8cee762b3.png,05c43ca1-8c7d-4a75-86de-b2d86da4619c.png,Château d'Yquem,"The Château d'Yquem white wine is a fine wine from Bordeaux, France. The wine is made from a combination of the Sémillon and Sauvignon Blanc grape varieties and is characterized by its fine variety of aromas. The 2017 vintage impresses with its fresh acidity and balanced sweetness. The wine is produced by Château d'Yquem, one of the world's best-known wine estates. The price for a bottle is 250 euros.",Sémillon / Sauvignon Blanc,France,Bordeaux,Château d'Yquem,Weiß,White,Süß,Sweet,"süß, fruchtig","sweet, fruity","Honig, Früchte, Zitrusfrüchte, Vanille","Honey, Fruits, Citrus Fruits, Vanilla","Käse","Cheese",13.5%,148.0 g/L,5.0 g/L,10-12°C (50-54°F),AOC,Französische Eichenfässer,French oak barrels,Kork,Cork,Jetzt bis 2050,Now and until 2050,,
93363d0f-731c-4557-9b63-9b65,BASIC,STANDARD_19,Gewürztraminer Vendanges Tardives,5531-1083,16,"Der Gewürztraminer Vendanges Tardives ist ein außergewöhnlicher Weißwein aus dem Elsass in Frankreich, der aus der Gewürztraminer Traube hergestellt wird. Der 2016er Jahrgang von Domaine Zind-Humbrecht ist ein Spitzenbeispiel für diese Art von Wein und zeigt eine ausgeprägte Aromatik von reifen Pfirsichen, Litschis, Rosen und Gewürzen. Am Gaumen ist der Wein süß und cremig mit einer lebendigen Säure, die das Geschmacksprofil ausbalanciert. Der Abgang ist lang und nachhaltig. Dieser Wein ist ein exzellenter Begleiter zu würzigen Gerichten, asiatischer Küche oder Desserts.",https://res.cloudinary.com/saas-ag/raw/upload/schemata2/n11showcase/custom_product_attributes_n11_v8.json,Gewürztraminer,Frankreich,Elsass,Domaine Zind-Humbrecht,2016,2496d538-01c0-4c90-a897-0ea8445b5236.png,7ad1fc57-69a3-4f0e-9a50-c350e2be1be7.png,962cc14d-63d6-4dbd-9ee5-21fb01b55aa3.png,709f8c0f-b77a-4e58-a906-3c667ecbd11d.png,Gewürz Traminer Vendanges Tardives,"Spice Traminer Vendanges Tardives is an exceptional white wine from Alsace in France, made from the Gewürztraminer grape. The 2016 vintage from Domaine Zind-Humbrecht is a top example of this type of wine and displays distinct aromatics of ripe peaches, lychees, roses and spices. On the palate, the wine is sweet and creamy with a lively acidity that balances the flavor profile. The finish is long and persistent. This wine is an excellent accompaniment to spicy dishes, Asian cuisine or desserts.",Gewürztraminer,France,Alsace,Domaine Zind-Humbrecht,Weiß,White,Süß,Sweet,"süß, fruchtig","sweet, fruity","Früchte, Gewürze","Fruits, Spices","Würzige Gerichte, Desserts","Spicy Dishes, Desserts",14.5%,26.0 g/L,5.0 g/L,8-10°C (46-50°F),AOC Alsace Grand Cru,Eichenfässer,Large oak casks,Kork,Cork,Jetzt bis 2040,Now and until 2040,Goldmedaille Decanter World Wine Awards 2020,Gold Medal Decanter World Wine Awards 2020
8191a438-4c4f-4d61-95e2-8ab0,BASIC,STANDARD_19,Brunello di Montalcino,5881-5796,19,"Der Brunello di Montalcino von Poggio di Sotto ist ein exzellenter Rotwein aus der Toskana in Italien. Dieser Wein besteht aus 100% Sangiovese-Trauben und hat eine tiefe rubinrote Farbe. Das Aroma ist komplex mit Noten von Kirschen, Beeren, Gewürzen und einem Hauch von Tabak und Leder. Am Gaumen ist der Wein vollmundig und strukturiert mit reifen Tanninen und einer perfekten Balance zwischen Säure und Frucht. Der Abgang ist langanhaltend und elegant. Ein Wein, der das Potenzial hat, sich im Laufe der Zeit zu entwickeln.",https://res.cloudinary.com/saas-ag/raw/upload/schemata2/n11showcase/custom_product_attributes_n11_v8.json,Sangiovese,Italien,Toskana,Poggio di Sotto,2016,4ad22850-91db-4180-9f49-1b9e0fe75249.png,4301cd40-eb0b-4386-8487-e3f81819490e.png,ff3e3f84-4dca-417c-b6f8-98ce62aa0f15.png,cebd975d-9991-48b4-ad64-cb126cca57cf.png,Brunello di Montalcino,"The Brunello di Montalcino from Poggio di Sotto is an excellent red wine from Tuscany in Italy. This wine is made from 100% Sangiovese grapes and has a deep ruby red color. The aroma is complex with notes of cherries, berries, spices and a hint of tobacco and leather. On the palate, the wine is full-bodied and structured with ripe tannins and a perfect balance between acidity and fruit. The finish is long-lasting and elegant. A wine that has the potential to develop over time.",Sangiovese,Italy,Tuscany,Poggio di Sotto,Rot,Red,Trocken,Dry,"kräftig, fruchtig","strong, fruity","Früchte, Gewürze","Fruits, Spices","Fleisch, Käse","Meat, Cheese",13.5%,4.0 g/L,5.5 g/L,16-18°C (61-64°F),DOCG Brunello di Montalcino,Slawonische Eichenfässer,Slavonian oak barrels,Kork,Cork,Jetzt bis 2040,Now and until 2040,Platin-Auszeichnung Decanter World Wine Awards 2019,Platinum Award Decanter World Wine Awards 2019
b46f9bb2-1d5a-4bfc-9684-4b4a,BASIC,STANDARD_19,Pinot Gris,5928-8593,7,"Elk Cove Vineyards in Oregon, USA, ist bekannt für seine hervorragenden Weißweine, darunter auch der Pinot Gris. Der Jahrgang 2019 hat ein delikates Bouquet von Birnen, Ã„pfeln und tropischen Früchten und ist damit eine ausgezeichnete Wahl für Weinliebhaber, die leichte und fruchtige Weine bevorzugen. Der Pinot Gris passt hervorragend zu leichten Gerichten wie Salaten, Fisch und Geflügel und ist mit einem Preis von 30 Euro eine erschwingliche Option für eine hohe Qualität.",https://res.cloudinary.com/saas-ag/raw/upload/schemata2/n11showcase/custom_product_attributes_n11_v8.json,Pinot Gris,USA,Oregon,Elk Cove Vineyards,2019,24613e58-1902-4f78-8847-156195d38fdc.png,f34be8f0-a818-4150-a047-090eb212e21f.png,a73257a3-d5ee-40a9-bcbe-c31b7e52e7b6.png,a387d17e-3505-4d23-b351-73f8912ee9d5.png,Pinot Gris,"Elk Cove Vineyards in Oregon, USA, is known for its excellent white wines, including Pinot Gris. The 2019 vintage has a delicate bouquet of pears, apples and tropical fruits, making it an excellent choice for wine lovers who prefer light and fruity wines. The Pinot Gris goes perfectly with light dishes such as salads, fish and poultry and, at a price of 30 euros, is an affordable option for high quality.",Pinot Gris,USA,Oregon,Elk Cove Vineyards,Weiß,White,Halbtrocken,Semi-Dry,"fruchtig, würzig, vollmundig","fruity, spicy, full-bodied","Früchte","Fruits","Salate, Fisch","Salads, Fish",12.5%,9.0 g/L,6.0 g/L,8-10°C (46-50°F),AVA (American Viticultural Area),Edelstahltanks,Stainless steel tanks,Kork,Cork,Jetzt bis 2028,Now and until 2028,Goldmedaille San Francisco Chronicle Wine Competition 2020,Gold Medal San Francisco Chronicle Wine Competition 2020
6c1da68a-3c2f-4e85-8a14-fb6b,BASIC,STANDARD_19,Chablis,5966-6652,11,"Chablis ist ein Weißwein aus Frankreich, genauer gesagt aus der Region Burgund. Der Chablis von Domaine William Fèvre aus dem Jahrgang 2019 präsentiert sich mit einer hellen, blassgelben Farbe und einem frischen, fruchtigen Aroma von Zitrusfrüchten, grünen Ã„pfeln und mineralischen Noten. Am Gaumen ist er trocken, mit einer angenehmen Säure und einem langen, mineralischen Abgang. Dieser Wein passt hervorragend zu Meeresfrüchten, Fischgerichten und Salaten.",https://res.cloudinary.com/saas-ag/raw/upload/schemata2/n11showcase/custom_product_attributes_n11_v8.json,Chardonnay,Frankreich,Burgund,Domaine William Fèvre,2019,40532def-4e3b-4eb1-8922-ef8064d1b78c.png,9fd6f7dd-bd5c-459c-8e12-71385885aa33.png,6981dc4f-99c0-4f59-a9b5-c6052e536994.png,364ebe5a-0c12-4000-81ca-1e43a7b5769e.png,Chablis,"Chablis is a white wine from France, more precisely from the Burgundy region. The Chablis from Domaine William Fèvre from the 2019 vintage has a light, pale yellow colour and a fresh, fruity aroma of citrus fruits, green apples and mineral notes. It is dry on the palate, with a pleasant acidity and a long, mineral finish. This wine is an excellent accompaniment to seafood, fish dishes and salads.",Chardonnay,France,Burgundy,Domaine William Fèvre,Weiß,White,Trocken,Dry,"fruchtig, frisch","fruity, fresh","Zitrusfrüchte, Früchte","Citrus Fruits, Fruits","Meeresfrüchte, Salate","Seafood, Salads",12.5%,2.0 g/L,6.0 g/L,10-12°C (50-54°F),AOC Chablis,Edelstahltanks,Stainless steel tanks,Kork,Cork,Jetzt bis 2028,Now and until 2028,Goldmedaille International Wine Challenge 2021,Gold Medal International Wine Challenge 2021
0197fa36-b965-4fb7-9ec9-0f42,BASIC,STANDARD_19,Soave Klassisch,5995-6680,17,"Dieser Weißwein aus Italiens Soave Gebiet wird aus der Garganega Traube hergestellt und stammt vom Weingut Pieropan. Der Jahrgang 2020 zeigt eine helle strohgelbe Farbe und ein fruchtiges Aroma von Zitrusfrüchten und Pfirsichen. Am Gaumen ist er frisch und harmonisch mit einer leichten mineralischen Note und einem langen Abgang. Er eignet sich ideal als Aperitif oder Begleiter zu leichten Gerichten wie Fisch, Meeresfrüchten und Gemüse. Der Preis beträgt 20 Euro.",https://res.cloudinary.com/saas-ag/raw/upload/schemata2/n11showcase/custom_product_attributes_n11_v8.json,Garganega,Italien,Soave,Pieropan,2020,dd1e34e4-ecd7-4bef-8c75-b8d22624b82c.png,aaa215ab-8e1c-4989-820f-2ab3e2857356.png,fb1b5c17-1498-4de7-87f6-6d7de10305c6.png,7b6de5b4-cc4f-4ed2-892c-d9fe06e265d8.png,Soave Classic,"This white wine from Italy's Soave region is made from the Garganega grape and comes from the Pieropan winery. The 2020 vintage has a light straw-yellow color and a fruity aroma of citrus fruits and peaches. It is fresh and harmonious on the palate with a light mineral note and a long finish. It is ideal as an aperitif or as an accompaniment to light dishes such as fish, seafood and vegetables. The price is 20 euros.",Garganega,Italy,Soave,Pieropan,Weiß,White,Trocken,Dry,"frisch, fruchtig, leicht","fresh, fruity, light","Zitrusfrüchte, Früchte","Citrus Fruits, Fruits","Fisch, Meeresfrüchte","Fish, Seafood",13.5%,4.0 g/L,6.0 g/L,8-10°C (46-50°F),DOCG,Edelstahltanks,Stainless steel tanks,Schraubverschluss,Screw Cap,Jetzt bis 2025,Now and until 2025,Silbermedaille Decanter World Wine Awards 2021,Silver Medal Decanter World Wine Awards 2021
35f35690-aae5-45f1-9aa1-0f36,BASIC,STANDARD_19,Château Margaux,6017-7740,4,"Der Château Margaux 2015 ist ein erstklassiger Rotwein aus Frankreichs berühmter Bordeaux-Region. Dieser Wein ist eine ausgezeichnete Mischung aus Cabernet Sauvignon und Merlot und hat eine tiefe rubinrote Farbe. Der Geschmack ist unglaublich komplex mit Aromen von reifen Früchten und Gewürzen, begleitet von einem Hauch von Eiche. Im Abgang zeigt er eine perfekte Balance zwischen Säure, Tanninen und Frucht. Ein Wein, der sicherlich das Potential hat, zu reifen und sich weiterzuentwickeln.",https://res.cloudinary.com/saas-ag/raw/upload/schemata2/n11showcase/custom_product_attributes_n11_v8.json,Cabernet Sauvignon / Merlot,Frankreich,Bordeaux,Château Margaux,2015,ac194351-b158-43f6-b5dc-cbff411f4720.png,249c1ce9-63cb-4b00-86ba-938367416504.png,58e8892d-c081-4b37-a5bf-e49fe034cef7.png,d7618a12-edf7-4f5a-945b-e1e71cd91449.png,Château Margaux,"Château Margaux 2015 is a first-class red wine from France's famous Bordeaux region. This wine is an excellent blend of Cabernet Sauvignon and Merlot and has a deep ruby red color. The taste is incredibly complex with aromas of ripe fruit and spices, accompanied by a hint of oak. The finish shows a perfect balance between acidity, tannins and fruit. A wine that certainly has the potential to mature and develop further.",Cabernet Sauvignon / Merlot,France,Bordeaux,Château Margaux,Rot,Red,Trocken,Dry,"fruchtig","fruity","Früchte, Gewürze","Fruits, Spices","Fleisch, Käse","Meat, Cheese",14.0%,3.0 g/L,5.5 g/L,16-18°C (61-64°F),AOC,Französische Eichenfässer,French oak barrels,Kork,Cork,Jetzt bis 2050,Now and until 2050,,
7b665fb9-9c5d-4265-b5a5-6576,BASIC,STANDARD_19,Zinfandel,6434-7181,15,"Zinfandel Rotwein von Ravenswood: Dieser Zinfandel Rotwein aus Kalifornien von Ravenswood hat eine tiefrote Farbe und eine komplexe Nase mit Aromen von schwarzen Kirschen, Gewürzen, Tabak und Schokolade. Am Gaumen ist er vollmundig und kräftig mit einer ausgewogenen Säure und weichen Tanninen. Der Jahrgang aus dem Jahr 2018 ist jetzt trinkreif und passt hervorragend zu gegrilltem Fleisch, reifen Käsesorten oder dunkler Schokolade.",https://res.cloudinary.com/saas-ag/raw/upload/schemata2/n11showcase/custom_product_attributes_n11_v8.json,Zinfandel,USA,Kalifornien,Ravenswood,2018,f2663732-122b-4255-91de-e906ece8a610.png,f5656c7a-bd79-460c-9e29-28ec628c48be.png,5c34b34a-23a6-4169-9ca5-3682b175acfd.png,3f0a3eb9-5bf9-41a8-8d21-cfca49d07b3f.png,Zinfandel,"Zinfandel red wine from Ravenswood: This Zinfandel red wine from California by Ravenswood has a deep red colour and a complex nose with aromas of black cherries, spices, tobacco and chocolate. On the palate, it is full-bodied and powerful with balanced acidity and soft tannins. The 2018 vintage is now ready to drink and goes perfectly with grilled meat, mature cheeses or dark chocolate.",Zinfandel,USA,California,Ravenswood,Rot,Red,Halbtrocken,Semi-Dry,"fruchtig, würzig, kräftig","fruity, spicy, strong","Früchte, Gewürze, Schokolade","Fruits, Spices, Chocolate","Fleisch, Käse","Meat, Cheese",12.5%,5.0 g/L,5.5 g/L,14-16°C (57-61°F),AVA (American Viticultural Area),Französische Eichenfässer,French oak barrels,Kork,Cork,Jetzt bis 2030,Now and until 2030,,
b6940449-13c1-4715-aa90-7f0f,BASIC,STANDARD_19,Sancerre,6567-5823,5,"Dieser elegante Sancerre Weißwein stammt von der renommierten Domaine Vacheron in der Loire-Region Frankreichs. Hergestellt aus der berühmten Sauvignon Blanc Traube, zeigt er eine leuchtende, strohgelbe Farbe und ein intensives Aroma von Zitrusfrüchten und mineralischen Noten. Am Gaumen präsentiert er sich frisch und lebendig mit einer ausgezeichneten Balance zwischen Frucht und Säure. Ein perfekter Begleiter zu Meeresfrüchten oder frischen Salaten.",https://res.cloudinary.com/saas-ag/raw/upload/schemata2/n11showcase/custom_product_attributes_n11_v8.json,Sauvignon Weiß,Frankreich,Loire,Domaine Vacheron,2020,ec613c7a-5892-4478-af84-ffaa7e2ea042.png,bd670e1c-7a1b-4da3-b47c-3ed57c95db9d.png,c4eac221-e81d-4c67-98a2-cd1c1d445878.png,09e6869d-3ab7-45c9-9718-6d44a525bf7a.png,Sancerre,"This elegant Sancerre white wine comes from the renowned Domaine Vacheron in the Loire region of France. Made from the famous Sauvignon Blanc grape, it has a bright, straw-yellow colour and an intense aroma of citrus fruits and mineral notes. On the palate, it is fresh and lively with an excellent balance between fruit and acidity. A perfect accompaniment to seafood or fresh salads.",Sauvignon Blanc,France,Loire,Domaine Vacheron,Weiß,White,Trocken,Dry,"frisch, fruchtig","fresh, fruity","Zitrusfrüchte","Citrus Fruits","Salate, Meeresfrüchte","Salads, Seafood",14.0%,2.0 g/L,6.0 g/L,8-10°C (46-50°F),AOC Sancerre,Edelstahltanks,Stainless steel tanks,Kork,Cork,Jetzt bis 2028,Now and until 2028,Goldmedaille Decanter World Wine Awards 2021,Gold Medal Decanter World Wine Awards 2021
a26f166c-8d02-47ba-9f90-f0a1,BASIC,STANDARD_19,Barolo,6588-3405,13,"Barolo ist einer der bekanntesten Rotweine aus Italien und wird aus der Nebbiolo-Traube hergestellt. Der 2016er Jahrgang von Conterno Fantino ist ein hervorragendes Beispiel für diese Art von Wein und zeigt eine komplexe Aromatik von roten Früchten, Gewürzen, Leder und Tabak. Am Gaumen ist der Wein kraftvoll und intensiv mit reifen Tanninen und einer lebendigen Säure, die das Geschmacksprofil ausbalanciert. Der Abgang ist lang und anhaltend. Dieser Wein ist ein hervorragender Begleiter zu Gerichten mit rotem Fleisch, Wild oder kräftigem Käse.",https://res.cloudinary.com/saas-ag/raw/upload/schemata2/n11showcase/custom_product_attributes_n11_v8.json,Nebbiolo,Italien,Piemont,Conterno Fantino,2016,b0681967-0bca-4fc4-a71f-08393a562cac.png,946137ef-4f18-4385-b82b-4d42172e178a.png,af7c3616-465a-4ada-abe0-b38fcbc3b9d9.png,a0ba5c19-c6e0-4ff9-981f-766b57656c0a.png,Barolo,"Barolo is one of the most famous red wines from Italy and is made from the Nebbiolo grape. The 2016 vintage of Conterno Fantino is an excellent example of this type of wine and displays a complex aroma of red fruits, spices, leather and tobacco. On the palate, the wine is powerful and intense with ripe tannins and a lively acidity that balances the flavor profile. The finish is long and persistent. This wine is an excellent accompaniment to dishes with red meat, game or strong cheeses.",Nebbiolo,Italy,Piedmont,Conterno Fantino,Rot,Red,Trocken,Dry,"kräftig, fruchtig","strong, fruity","Früchte, Gewürze","Fruits, Spices","Fleisch, Käse","Meat, Cheese",14.0%,5.0 g/L,5.5 g/L,16-18°C (61-64°F),DOCG Barolo,Eichenfässer,Large oak casks,Kork,Cork,Jetzt bis 2040,Now and until 2040,Platin-Auszeichnung International Wine Challenge 2019,Platinum Award International Wine Challenge 2019
419d7a8a-0b29-4d20-9812-1c00,BASIC,STANDARD_19,Syrah,6947-6999,15,"Dieser elegante Syrah stammt aus dem berühmten Barossa Valley in Australien und wurde von dem renommierten Weingut Penfolds produziert. Der Jahrgang 2017 besticht durch seine dunkle, tiefrote Farbe und seine komplexe Aromatik mit Noten von schwarzen Beeren, Schokolade und Gewürzen. Am Gaumen ist er vollmundig mit seidigen Tanninen und einem langen Abgang. Dieser Wein ist ein perfekter Begleiter zu rotem Fleisch, Wildgerichten und kräftigem Käse.",https://res.cloudinary.com/saas-ag/raw/upload/schemata2/n11showcase/custom_product_attributes_n11_v8.json,Syrah,Australien,Barossa Tal,Penfolds,2017,8b944727-f249-41af-8c13-c6d417810693.png,ac6a86f9-1627-4a5d-85bd-3bc848a2b431.png,3ecdf33b-9010-4c2a-8cc0-1702aa0c7bac.png,5f69c1ca-245c-4c8c-9677-761e93cb82f6.png,Syrah,"This elegant Syrah comes from the famous Barossa Valley in Australia and was produced by the renowned Penfolds winery. The 2017 vintage impresses with its dark, deep red colour and complex aroma with notes of black berries, chocolate and spices. It is full-bodied on the palate with silky tannins and a long finish. This wine is a perfect accompaniment to red meat, game dishes and strong cheeses.",Syrah,Australia,Barossa Valley,Penfolds,Rot,Red,Trocken,Dry,"kräftig, würzig, fruchtig","strong, spicy, fruity","Früchte, Schokolade, Gewürze","Fruits, Chocolate, Spices","Fleisch, Käse","Meat, Cheese",12.5%,2.0 g/L,5.5 g/L,16-18°C (61-64°F),Wine of Origin (WO),Amerikanische Eichenfässer,American oak barrels,Kork,Cork,Jetzt bis 2035,Now and until 2035,Goldmedaille Decanter World Wine Awards 2019,Gold Medal Decanter World Wine Awards 2019
b9c66d9e-50b2-4442-9f43-925b,BASIC,STANDARD_19,Grüner Veltliner,6956-1405,1,"Dieser Grüne Veltliner stammt aus der renommierten Weinregion Wachau in Österreich und wurde von Franz Hirtzberger hergestellt. Der Jahrgang 2019 bietet ein komplexes Bouquet mit Noten von Zitrusfrüchten, grünem Apfel und einer subtilen Würze. Am Gaumen ist er saftig und frisch mit einer lebendigen Säure und einem mineralischen Abgang. Dieser Grüne Veltliner passt hervorragend zu leichten Gerichten wie Salaten, Fisch und Gemüse.",https://res.cloudinary.com/saas-ag/raw/upload/schemata2/n11showcase/custom_product_attributes_n11_v8.json,Grüner Veltliner,Österreich,Wachau,Franz Hirtzberger,2019,aaf33630-ecd9-4c0c-81c5-e6b9c777d719.png,75399b20-0f16-4e03-9c2a-35d476e119b2.png,04584f59-f957-4598-9b4c-ad2bc77ad5a9.png,e634ca31-1a65-409a-9d2a-3d966443f8cd.png,Grüner Veltliner,"This Green Veltliner comes from the renowned Wachau wine region in Austria and was produced by Franz Hirtzberger. The 2019 vintage offers a complex bouquet with notes of citrus fruit, green apple and a subtle spiciness. On the palate, it is juicy and fresh with a lively acidity and a mineral finish. This Grüner Veltliner is an excellent accompaniment to light dishes such as salads, fish and vegetables.",Grüner Veltliner,Austria,Wachau,Franz Hirtzberger,Weiß,White,Trocken,Dry,"frisch, fruchtig","fresh, fruity","Zitrusfrüchte, Früchte","Citrus Fruits, Fruits","Leichte Gerichte, Meeresfrüchte","Light Dishes, Seafood",10.5%,3.0 g/L,6.0 g/L,8-10°C (46-50°F),Qualitätswein (QbA),Edelstahltanks und Eichenfässer,Stainless steel tanks and Oak casks,Kork,Cork,Jetzt bis 2030,Now and until 2030,Goldmedaille International Wine Challenge 2020,Gold Medal International Wine Challenge 2020
9510dbbb-5697-40f4-8e13-e96d,BASIC,STANDARD_19,Riesling Spätlese,7125-6993,18,"Der Riesling Spätlese von Toni Jost ist ein deutscher Weißwein aus dem Mittelrhein-Gebiet, der im Jahr 2020 vinifiziert wurde. Der Wein hat eine hellgoldene Farbe und ein intensives Bouquet von Pfirsich, Apfel und Zitrusfrüchten. Am Gaumen zeigt er eine lebhafte Säure und eine leichte Restsüße, die perfekt miteinander harmonieren. Dieser elegante Riesling hat eine lange und frische Abgang, der mit seiner Mineralität beeindruckt. Dieser Wein passt gut zu asiatischen Gerichten, scharfem Essen oder frischen Salaten.",https://res.cloudinary.com/saas-ag/raw/upload/schemata2/n11showcase/custom_product_attributes_n11_v8.json,Riesling,Deutschland,Mittelrhein,Toni Jost,2020,f3966b89-017a-4519-9338-4cbcbca2d45b.png,e0a6f890-d0f4-4a1f-a285-7b9983f8cdec.png,d5dab8c4-684b-49ad-90d2-7acd931b4523.png,6f7a7417-0f65-4fe5-9825-5117223f6fc4.png,Riesling Spätlese,"The Riesling Spätlese from Toni Jost is a German white wine from the Middle Rhine region that was vinified in 2020. The wine has a light golden color and an intense bouquet of peach, apple and citrus fruits. On the palate, it has a lively acidity and a slight residual sweetness that harmonize perfectly with each other. This elegant Riesling has a long and fresh finish that impresses with its minerality. This wine goes well with Asian dishes, spicy food or fresh salads.",Riesling,Germany,Middle Rhine,Toni Jost,Weiß,White,Süß,Sweet,"fruchtig, süß","fruity, sweet","Früchte, Zitrusfrüchte","Fruits, Zitrusfrüchte","Asiatische Küche, Salate","Asian Cuisine, Salads",12.5%,12.5 g/L,7.0 g/L,10-12°C (50-54°F),Qualitätswein (QbA),Edelstahltanks,Stainless steel tanks,Schraubverschluss,Screw Cap,Jetzt bis 2035,Now and until 2035,Goldmedaille Berliner Wein Trophy 2021,Gold Medal Berliner Wein Trophy 2021
5c0254c8-609e-4d20-bb6c-2c9d,BASIC,STANDARD_19,Rosé aus der Toskana,7709-2698,19,"Dieser italienische Roséwein stammt aus der Toskana und wird aus der Sangiovese Traube hergestellt. Der Castello di Ama Jahrgang 2020 hat eine leuchtende rosa Farbe und ein intensives Aroma von roten Beeren und Blüten. Am Gaumen ist er trocken und frisch mit einem Hauch von Mineralität und einer ausgewogenen Säure. Er eignet sich ideal als Begleiter zu leichten Gerichten wie Salaten, Fisch und weißem Fleisch. Der Preis beträgt 25 Euro.",https://res.cloudinary.com/saas-ag/raw/upload/schemata2/n11showcase/custom_product_attributes_n11_v8.json,Sangiovese,Italien,Toskana,Castello di Ama,2020,198b45d3-5966-495e-a585-b8c4a57e220b.png,fc35bc1e-e4e4-4194-a6a6-89d35d46ae6a.png,bcab0a3e-3014-428e-a16c-f18b82c7cca5.png,8066f459-9c0c-4086-9fb6-26d3ac0d0fdd.png,Rosé of Tuscany,"This Italian rosé wine comes from Tuscany and is made from the Sangiovese grape. The Castello di Ama 2020 vintage has a bright pink color and an intense aroma of red berries and flowers. It is dry and fresh on the palate with a hint of minerality and balanced acidity. It is ideal as an accompaniment to light dishes such as salads, fish and white meat. The price is 25 euros.",Sangiovese,Italy,Tuscany,Castello di Ama,Rose,Rose,Trocken,Dry,"frisch, fruchtig","fresh, fruity","Früchte, Blumen","Fruits, Flowers","Leichte Gerichte, Meeresfrüchte","Light Dishes, Seafood",13.0%,4.0 g/L,6.0 g/L,8-10°C (46-50°F),IGT Toscana,Edelstahltanks,Stainless steel tanks,Schraubverschluss,Screw Cap,Jetzt bis 2025,Now and until 2025,,
